id,host_id,street,city,suburb,state,zipcode,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
15748576,101787615,Richmond,Yarra,Richmond,VIC,3121,-37.8139571,144.9915443,Townhouse,Private room,2,1,1,65,,,0,15,1,20,1,1124,yesterday,t,4,22,43,43,154,99,10,10,10,10,10,10,1,6.45
21062506,31138031,Melbourne,Melbourne,Melbourne,VIC,3004,-37.80808917,144.9603915,Apartment,Entire home/apt,6,2,4,186,,,500,70,4,15,1,180,6 weeks ago,t,10,25,37,312,94,96,10,9,10,10,10,10,3,6.45
15947959,669279,Melbourne,Melbourne,Melbourne,VIC,3004,-37.81859595,144.9549781,Apartment,Entire home/apt,4,2,2,138,,,300,70,4,0,2,40,2 days ago,t,7,27,51,51,157,98,10,10,10,10,10,10,9,6.45
21250456,46780984,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81423605,144.9536323,Apartment,Entire home/apt,9,3,5,249,,,400,85,6,15,1,1125,today,t,5,7,22,107,89,92,10,9,9,10,10,10,18,6.45
13721949,30900122,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81464713,144.9535519,Apartment,Entire home/apt,4,1,2,150,,,150,65,2,15,1,31,today,t,0,18,46,240,191,97,10,10,10,10,10,10,35,6.43
21368639,60424598,Brunswick West,Moreland,Brunswick West,VIC,3055,-37.7754154,144.9464337,Apartment,Entire home/apt,2,1,1,69,,,0,40,1,0,2,14,today,t,4,10,39,39,85,95,10,10,10,10,9,10,2,6.42
18759952,31138031,Melbourne,Melbourne,Melbourne,VIC,3000,-37.80969384,144.962024,Apartment,Entire home/apt,6,2,2,186,,,400,70,4,15,1,60,2 months ago,t,3,6,20,271,119,97,10,9,10,10,10,10,3,6.4
12614124,24340680,Fitzroy,Yarra,Fitzroy,VIC,3065,-37.80837981,144.9807294,Apartment,Entire home/apt,2,1,1,100,,,500,60,1,0,2,28,a week ago,t,8,19,44,315,198,97,10,10,10,10,10,10,3,6.36
28105535,47147757,South Melbourne,Port Phillip,South Melbourne,VIC,3205,-37.83333738,144.9615147,Apartment,Entire home/apt,2,1,1,80,,,300,75,1,0,1,28,yesterday,t,0,7,11,245,19,99,10,10,10,10,10,10,1,6.33
16373023,104480201,Melbourne,Melbourne,Melbourne,VIC,3004,-37.81865865,144.9556903,Condominium,Entire home/apt,4,1,2,104,,,169,59,2,10,1,1125,2 weeks ago,t,4,5,5,22,151,95,10,10,10,10,10,10,3,6.32
26888431,57241023,Southbank,Melbourne,Southbank,VIC,3006,-37.82428483,144.9633082,Apartment,Entire home/apt,4,2,2,109,,,300,65,2,20,1,28,today,t,5,13,39,40,28,98,10,10,10,10,10,10,4,6.32
12544871,36001475,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81567937,144.9532335,Apartment,Entire home/apt,4,1,2,145,,,195,60,2,35,1,1125,2 weeks ago,t,3,12,42,42,199,90,9,9,9,9,10,9,5,6.29
16989973,41973097,Reservoir,Darebin,Reservoir,VIC,3073,-37.71383578,145.0028928,House,Private room,4,1,2,53,,,200,10,1,10,1,1125,today,t,7,26,54,131,140,95,10,10,10,10,9,10,2,6.28
23980725,180386332,Docklands,Melbourne,Docklands,VIC,3008,-37.82167375,144.9425469,Condominium,Entire home/apt,4,1,2,116,,,251,60,2,18,1,1125,5 days ago,t,4,23,41,66,53,97,10,10,10,10,10,10,2,6.28
29405789,44920032,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81615259,144.9530619,Apartment,Entire home/apt,3,1,2,129,,,200,64,1,0,1,1125,4 weeks ago,t,25,50,80,80,9,96,10,10,10,10,10,9,3,6.28
24787722,175387550,Southbank,Melbourne,Southbank,VIC,3006,-37.8274674,144.9573188,Apartment,Entire home/apt,4,2,2,155,,,400,70,4,20,2,1125,a week ago,t,3,6,16,77,45,98,10,10,10,10,10,10,7,6.25
16758427,32316995,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81121318,144.9669984,Apartment,Entire home/apt,4,1,2,115,,,250,54,2,15,1,1125,today,t,3,19,41,124,137,97,10,10,10,10,10,10,10,6.25
13738449,364347,Niddrie,Moonee Valley,Niddrie,Victoria,3042,-37.73381488,144.8785734,House,Private room,2,1,1,60,,,,,1,0,1,1125,2 days ago,t,14,16,16,16,183,98,10,10,10,10,9,10,2,6.25
28457365,177635301,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81597334,144.9543619,Apartment,Entire home/apt,4,2,2,145,,,400,60,1,0,2,30,2 weeks ago,t,5,28,58,142,10,100,10,10,10,10,10,10,2,6.25
13969298,83279587,Southbank,Melbourne,Southbank,VIC,3006,-37.82746229,144.9603491,Apartment,Private room,2,1,1,84,,,150,0,2,25,2,180,a week ago,t,3,14,34,116,176,96,10,9,10,10,10,10,2,6.24
26141578,191943071,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81546422,144.954766,Apartment,Entire home/apt,16,2,12,339,,,,69,4,25,1,1125,a week ago,t,8,23,45,156,32,88,9,9,8,9,10,10,4,6.23
17127452,8073952,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81617297,144.952587,Apartment,Private room,2,1,1,65,,,250,12,1,10,2,4,4 days ago,t,0,0,10,18,119,99,10,10,10,10,10,10,1,6.23
18588448,55201202,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81522922,144.9524441,Apartment,Entire home/apt,2,0,1,115,,,150,0,2,15,1,1120,today,t,29,59,89,151,119,95,10,9,10,10,10,9,2,6.23
24764864,42474207,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81499304,144.9542451,Apartment,Entire home/apt,10,2,7,159,,,300,69,4,22,1,1124,today,t,5,15,35,112,40,91,9,9,9,9,10,9,4,6.22
21249101,133834442,Melbourne,Melbourne,Melbourne,VIC,3000,-37.80808232,144.9605322,Apartment,Entire home/apt,4,1,2,138,,,200,65,2,15,1,1125,today,t,6,10,24,231,87,92,10,9,9,9,10,9,3,6.2
22573304,165682833,Fitzroy,Yarra,Fitzroy,VIC,3065,-37.80004591,144.9786117,Apartment,Entire home/apt,7,3,4,248,,,300,80,4,45,2,1125,a week ago,t,5,13,28,288,62,99,10,10,10,10,10,10,1,6.2
9310821,8530753,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81903645,144.9559905,Apartment,Entire home/apt,4,1,2,114,,,199,69,3,14,1,1124,today,t,27,37,66,341,230,93,10,9,10,10,10,9,98,6.19
26046953,190914909,West Melbourne,Melbourne,West Melbourne,VIC,3003,-37.80740309,144.9433131,Apartment,Entire home/apt,5,2,3,140,,,200,68,4,30,1,60,today,t,5,35,59,59,34,96,10,10,10,10,9,10,10,6.18
19684753,932976,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81541458,144.9634771,Apartment,Entire home/apt,2,0,1,155,,,250,75,1,0,1,31,4 months ago,t,3,10,29,114,98,99,10,10,10,10,10,10,4,6.18
23791351,8530753,Melbourne,Melbourne,Melbourne,VIC,3000,-37.80806639,144.9621745,Apartment,Entire home/apt,6,2,0,159,,,299,86,4,14,1,1124,today,t,8,22,45,292,54,96,10,10,9,10,10,10,98,6.16
16357437,107111584,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81432859,144.9525099,Apartment,Entire home/apt,2,0,1,111,,,,49,1,0,1,365,today,t,16,38,62,329,147,97,10,10,10,10,10,10,8,6.16
15808009,39999305,Melbourne,Melbourne,Melbourne,Victoria,3000,-37.81401969,144.9633401,Apartment,Entire home/apt,5,2,3,168,,,300,69,4,25,2,90,4 days ago,t,8,26,52,142,155,93,10,9,10,10,10,9,6,6.16
23489083,129348781,Docklands,Melbourne,Docklands,VIC,3008,-37.81521644,144.9472797,Apartment,Entire home/apt,6,2,3,195,,,200,79,4,15,1,1125,today,t,19,39,48,48,56,89,9,9,9,9,10,9,22,6.15
21744586,96780328,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81641142,144.9537638,Apartment,Entire home/apt,6,2,3,138,,,250,59,4,15,1,1125,2 months ago,t,0,3,3,3,75,93,9,9,10,10,10,10,1,6.15
24171665,151634537,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81627414,144.9524818,Apartment,Entire home/apt,3,0,1,75,,,250,59,2,20,1,1125,a week ago,t,11,30,30,30,50,95,10,9,10,10,10,10,6,6.15
17757309,121179149,Glenroy,Moreland,Glenroy,VIC,3046,-37.70087502,144.9091791,Townhouse,Entire home/apt,8,3,7,100,,,400,100,4,20,1,21,today,t,5,23,51,66,124,93,10,10,10,10,9,9,1,6.15
29311541,77582738,Collingwood,Yarra,Collingwood,VIC,3066,-37.8072468,144.9839586,Apartment,Private room,2,1,1,60,,,2500,25,1,21,1,1125,today,t,10,11,11,11,9,100,10,10,10,10,10,10,2,6.14
28766625,110705564,Southbank,Melbourne,Southbank,VIC,3006,-37.8251204,144.9627559,Serviced apartment,Entire home/apt,4,2,2,159,,,500,100,4,30,1,1125,today,t,1,14,44,240,10,100,10,10,10,10,10,10,30,6.12
28901889,4661100,Carlton,Melbourne,Carlton,VIC,3053,-37.80422992,144.9618506,Apartment,Entire home/apt,2,0,1,84,,,,,1,0,2,5,today,t,8,24,42,105,10,100,10,10,10,10,10,10,1,6.12
28447332,214754006,East Melbourne,Melbourne,East Melbourne,VIC,3002,-37.81554817,144.9798293,Apartment,Entire home/apt,4,1,2,176,,,0,50,2,10,1,1125,today,t,4,15,22,22,14,96,9,10,10,10,10,9,1,6.09
28351921,214071823,Airport West,Moonee Valley,Airport West,VIC,3042,-37.72123717,144.8850137,Apartment,Entire home/apt,4,2,2,100,,,0,40,2,20,1,1125,2 days ago,t,4,22,52,52,16,96,10,10,10,10,10,10,1,6.08
28292567,27569685,Richmond,Yarra,Richmond,VIC,3121,-37.81763289,144.9920242,Apartment,Entire home/apt,2,0,1,71,,,,40,1,0,2,20,a week ago,t,6,26,42,297,17,98,9,10,10,10,10,10,2,6.07
28345403,148127822,Melbourne,Melbourne,Melbourne,VIC,3004,-37.80786509,144.9594874,Apartment,Entire home/apt,3,1,2,96,,,1000,100,2,10,1,1125,today,t,1,9,13,155,18,96,10,10,8,9,10,10,5,6.07
16042031,90709750,Brunswick East,Moreland,Brunswick East,VIC,3057,-37.77440054,144.9755561,Cottage,Entire home/apt,4,2,3,169,,,600,0,2,95,1,1125,2 weeks ago,t,18,44,74,164,142,95,10,10,10,10,10,9,1,6.03
11230877,57102999,Melbourne,Melbourne,Melbourne,VIC,3000,-37.80972871,144.9613152,Apartment,Entire home/apt,6,2,3,127,1200,4400,500,50,3,18,1,1124,today,t,4,24,37,121,203,93,10,9,10,10,10,10,1,6.01
29919601,224960035,Springvale,Kingston,Springvale,VIC,3171,-37.94664425,145.1391747,Townhouse,Private room,2,1,1,55,,,,,2,10,2,1125,5 days ago,t,18,48,78,353,6,97,10,10,10,10,9,10,1,6
29952676,225192547,Southbank,Melbourne,Southbank,VIC,3006,-37.82603081,144.9584706,Apartment,Entire home/apt,4,2,2,169,,,0,87,2,7,1,1125,today,t,11,19,48,53,6,100,10,10,9,10,10,10,1,6
27593308,201805004,Sunshine North,Brimbank,Sunshine North,VIC,3020,-37.76604385,144.8227157,House,Private room,1,1,1,25,,,,,1,0,1,1125,3 weeks ago,t,12,42,59,59,14,100,10,10,10,10,9,10,4,6
29707660,28955065,Abbotsford,Yarra,Abbotsford,VIC,3067,-37.8105027,145.0080512,Apartment,Entire home/apt,4,2,2,161,,,250,100,2,30,2,1125,today,t,18,44,74,74,6,100,10,10,10,10,10,10,1,6
29762231,223921276,South Yarra,Stonnington,South Yarra,VIC,3141,-37.83647229,144.9976269,Apartment,Entire home/apt,3,1,2,100,,,500,0,1,0,1,60,5 weeks ago,t,0,15,15,15,6,93,10,8,9,10,10,10,1,6
27210849,31038320,Melbourne,Melbourne,Melbourne,VIC,3000,-37.82044261,144.9534336,Apartment,Entire home/apt,3,1,1,101,,,0,65,2,40,1,90,today,t,11,35,56,315,14,99,10,10,10,10,10,10,1,6
27797667,207778250,Melbourne,Melbourne,Melbourne,VIC,3000,-37.8071526,144.9593385,Apartment,Entire home/apt,10,3,7,400,,,0,169,1,0,1,1125,4 days ago,t,6,19,45,130,21,95,10,10,9,10,10,9,4,6
21611210,16694939,Richmond,Yarra,Richmond,VIC,3121,-37.82321569,144.9920362,Apartment,Entire home/apt,2,0,1,130,,,350,85,1,0,2,40,a week ago,t,3,19,34,214,78,97,10,10,10,10,10,10,1,5.98
24995217,159516681,Southbank,Melbourne,Southbank,VIC,3006,-37.82672954,144.9570954,Apartment,Entire home/apt,3,1,2,109,,,200,59,2,25,1,1125,today,t,16,31,42,128,32,97,10,10,9,10,10,10,36,5.96
17740339,13051896,Saint Kilda,Port Phillip,Saint Kilda,VIC,3182,-37.86776453,144.9817309,Apartment,Entire home/apt,6,2,3,209,,,500,89,4,25,1,1124,3 days ago,t,0,13,28,289,125,92,9,9,9,10,10,9,1,5.94
22000904,146280839,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81399804,144.954565,Apartment,Entire home/apt,6,2,3,150,,,350,89,4,10,1,28,today,t,14,35,65,87,73,94,10,9,9,9,10,9,10,5.93
17783304,8530753,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81503626,144.9537607,Apartment,Entire home/apt,5,2,3,144,,,249,89,4,14,1,1124,today,t,16,39,69,327,121,89,9,9,9,9,10,9,98,5.92
28354001,72041390,Melbourne,Melbourne,Melbourne,VIC,3000,-37.80737824,144.9606725,Apartment,Entire home/apt,7,3,4,228,,,300,120,6,30,1,7,today,t,1,12,36,36,15,97,10,10,10,10,10,10,5,5.92
21517661,150522694,Melbourne,Melbourne,Melbourne,VIC,3000,-37.8085129,144.9628874,Apartment,Entire home/apt,4,2,2,122,,,300,69,2,10,1,31,3 days ago,t,14,31,54,87,74,92,10,9,10,10,10,9,1,5.9
19751108,131230411,Docklands,Melbourne,Docklands,VIC,3008,-37.82135987,144.9411314,Apartment,Entire home/apt,6,2,4,180,,,300,60,4,20,2,1125,today,t,6,24,41,305,99,99,10,10,10,10,10,10,2,5.9
10638272,8530753,Melbourne,Melbourne,Melbourne,VIC,3000,-37.8192497,144.9561409,Apartment,Entire home/apt,4,1,2,114,,,199,69,3,14,1,1124,today,t,23,34,64,336,205,90,9,9,10,9,10,9,98,5.89
20933055,61491432,West Melbourne,Melbourne,West Melbourne,VIC,3003,-37.81252141,144.9528389,Apartment,Private room,2,1,2,35,,,250,20,2,30,1,1125,a week ago,t,14,17,36,36,11,95,10,10,10,10,10,10,1,5.89
20479724,20400356,Healesville,Yarra Ranges,Healesville,VIC,3777,-37.6454948,145.5130082,House,Entire home/apt,8,3,5,143,,,200,90,2,25,1,1124,today,t,9,34,64,333,88,95,10,10,10,10,10,10,6,5.89
13266405,10708254,Saint Kilda,Port Phillip,Saint Kilda,VIC,3182,-37.87022307,144.9792985,Apartment,Entire home/apt,3,1,2,120,,,250,75,2,25,1,1125,today,t,17,43,73,348,168,99,10,10,10,10,10,10,11,5.87
16260817,8530753,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81199466,144.9698036,Apartment,Entire home/apt,4,1,2,109,,,199,79,3,14,1,1124,today,t,18,31,61,322,134,94,10,10,10,9,10,9,98,5.87
13569675,17708440,Southbank,Melbourne,Southbank,VIC,3006,-37.82554886,144.960552,Apartment,Private room,2,1,1,100,,,,,1,0,1,1125,today,t,9,9,10,10,174,97,10,10,10,10,10,10,2,5.86
9613666,4695256,Westmeadows,Hume,Westmeadows,VIC,3049,-37.67913551,144.896598,House,Private room,2,1,1,40,,,,,1,0,1,7,5 days ago,t,0,0,0,0,210,93,10,10,10,10,9,10,7,5.86
18517675,128504474,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81008122,144.9606102,Apartment,Entire home/apt,2,1,1,115,,,300,49,1,0,1,1125,a week ago,t,10,10,10,10,108,98,10,10,10,10,10,10,2,5.85
13199088,8530753,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81958937,144.9572089,Apartment,Entire home/apt,4,1,2,114,,,199,69,3,14,1,1124,today,t,24,43,71,346,177,94,10,10,10,10,10,9,98,5.84
29464825,45345117,Vermont,Whitehorse,Vermont,VIC,3133,-37.84240693,145.1994121,House,Private room,1,1,1,25,,,,,1,0,1,1125,a week ago,t,12,40,67,157,7,97,10,10,10,10,10,10,1,5.83
19776779,137420482,Richmond,Yarra,Richmond,VIC,3121,-37.82541445,145.0079907,Apartment,Entire home/apt,3,1,2,130,,,200,59,2,10,1,365,3 months ago,t,4,12,42,317,99,96,10,10,10,10,10,10,2,5.82
21113918,44920032,Melbourne,Melbourne,Melbourne,VIC,3000,-37.8160774,144.9532724,Apartment,Entire home/apt,3,1,2,109,,,200,59,1,0,1,1125,4 weeks ago,t,23,47,77,77,12,97,10,10,10,10,10,10,3,5.81
28732029,216719436,Mount Waverley,Monash,Mount Waverley,VIC,3149,-37.86725021,145.1431219,Townhouse,Private room,2,1,1,37,,,0,0,1,10,1,1125,5 days ago,t,0,20,26,26,12,95,10,9,10,10,10,10,3,5.81
22346428,148856148,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81463275,144.9533134,Apartment,Entire home/apt,9,2,6,198,,,0,69,4,25,1,1125,4 weeks ago,t,6,11,22,255,66,92,10,10,9,10,10,10,3,5.81
14517486,61915494,Melbourne,Melbourne,Melbourne,VIC,3000,-37.8141268,144.9537497,Condominium,Entire home/apt,4,1,2,109,,,199,49,2,10,1,28,3 days ago,t,4,19,36,183,163,95,10,10,10,10,10,9,2,5.81
19539544,44323684,Brunswick,Moreland,Brunswick,VIC,3056,-37.76237862,144.9628901,Apartment,Entire home/apt,3,1,2,100,,,150,35,2,10,1,1124,today,t,14,41,65,65,102,97,10,10,10,10,10,10,9,5.8
22052659,157849829,Melbourne ,Melbourne,Melbourne,VIC,3006,-37.82602628,144.9600328,Serviced apartment,Private room,2,1,1,84,,,300,59,1,10,1,1125,yesterday,t,9,30,54,54,71,95,9,9,10,10,10,9,5,5.8
27344128,90167659,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81674071,144.9647531,Apartment,Private room,2,1,1,65,,,0,0,1,20,2,30,a week ago,t,2,14,44,44,22,99,10,10,10,10,10,10,1,5.79
27592372,94699339,Kalorama,Yarra Ranges,Kalorama,VIC,3766,-37.81678392,145.3690651,Cottage,Entire home/apt,2,0,1,161,,,,,1,0,1,60,a week ago,t,22,44,74,349,21,99,10,10,10,10,10,10,1,5.78
24855800,44968992,Saint Kilda,Port Phillip,Saint Kilda,VIC,3182,-37.86416617,144.987411,Apartment,Entire home/apt,4,1,2,100,,,0,40,1,0,2,1124,4 days ago,t,4,4,4,37,30,85,9,9,10,10,10,9,1,5.77
22450217,164496449,Oakleigh,Monash,Oakleigh,VIC,3166,-37.90286341,145.0876463,Tiny house,Entire home/apt,2,1,1,65,,,0,0,1,20,1,7,4 days ago,t,0,0,0,0,66,98,10,10,10,10,10,10,1,5.77
16235173,10810140,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81648211,144.9706172,Apartment,Entire home/apt,6,3,3,321,,,250,70,1,0,3,125,2 months ago,t,7,16,25,252,137,99,10,10,10,10,10,10,5,5.77
17141950,115249352,Healesville,Yarra Ranges,Healesville,VIC,3777,-37.64627271,145.5326425,Apartment,Entire home/apt,2,1,1,156,,,,,2,10,1,100,2 days ago,t,8,38,65,156,127,94,10,10,10,10,10,9,1,5.76
17392697,81188764,Melbourne,Melbourne,Melbourne,VIC,,-37.81778681,144.9576314,Apartment,Private room,2,1,1,69,,,150,18,1,10,1,1125,2 weeks ago,t,15,32,43,43,122,92,9,9,10,10,10,9,10,5.75
24383761,179248104,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81445784,144.9626661,Serviced apartment,Entire home/apt,4,2,2,174,,,0,70,4,25,1,30,today,t,5,8,28,187,44,97,10,10,10,10,10,10,6,5.74
18721221,126518822,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81041413,144.9584329,Apartment,Entire home/apt,3,1,1,136,,,300,75,3,29,1,1125,today,t,6,28,33,33,107,93,10,9,9,10,10,9,10,5.73
14477158,24508892,Melbourne,Melbourne,Melbourne,VIC,3000,-37.8145608,144.9539639,Apartment,Entire home/apt,3,0,2,115,,,150,0,2,15,1,1125,today,t,23,53,83,115,160,97,10,9,10,10,10,9,13,5.73
6009923,8530753,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81503299,144.9540666,Apartment,Entire home/apt,4,1,2,114,839,3609,199,69,3,14,1,1124,today,t,24,52,74,349,250,91,9,9,9,10,10,9,98,5.73
16045624,30900122,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81449756,144.9524501,Apartment,Entire home/apt,2,1,1,188,,,200,65,1,0,1,90,today,t,18,44,67,342,140,97,10,10,10,10,10,9,35,5.72
21952744,82388864,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81640271,144.9547928,Apartment,Entire home/apt,4,2,3,150,,,0,50,4,25,1,1125,3 days ago,t,7,22,22,22,70,95,10,10,10,10,10,10,1,5.71
28585649,12222387,Hawthorn,Boroondara,Hawthorn,VIC,3122,-37.82302378,145.037354,Apartment,Entire home/apt,2,1,1,125,,,500,25,1,0,1,1125,today,t,7,35,54,120,12,98,10,10,10,10,10,10,1,5.71
22179409,436917,Healesville,Yarra Ranges,Healesville,VIC,3777,-37.63097232,145.516127,Cottage,Entire home/apt,6,2,3,150,,,0,0,2,20,2,1125,a week ago,t,7,23,49,226,65,99,10,10,10,10,10,10,1,5.69
24711201,184643402,Abbotsford,Yarra,Abbotsford,VIC,3067,-37.80910044,145.0086761,Apartment,Entire home/apt,5,2,3,140,,,250,70,4,25,1,365,2 weeks ago,t,5,7,18,99,41,99,10,10,10,10,10,10,1,5.69
24629955,48106130,Sandringham,Bayside,Sandringham,VIC,3191,-37.95429248,145.0235269,Apartment,Entire home/apt,2,1,1,75,,,,29,2,0,2,1125,2 days ago,t,10,20,20,293,7,100,10,10,10,10,9,10,1,5.68
11727103,4430580,Melbourne,Port Phillip,Melbourne,VIC,3004,-37.83391364,144.9729252,Condominium,Entire home/apt,5,2,3,228,,,0,60,4,19,1,1125,today,t,3,14,36,36,188,97,10,10,10,10,10,10,2,5.68
29547254,222476515,South Melbourne,Port Phillip,South Melbourne,VIC,3205,-37.83507665,144.9686403,Apartment,Entire home/apt,3,1,0,150,,,150,89,2,25,1,150,2 days ago,t,18,44,74,164,7,100,10,10,10,10,10,10,1,5.68
9656450,8530753,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81744922,144.9543261,Apartment,Entire home/apt,4,1,2,119,,,199,69,3,14,1,1124,today,t,19,49,79,354,208,91,9,9,10,10,10,9,98,5.67
14526853,35789055,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81517183,144.9550955,Apartment,Entire home/apt,6,2,3,165,,,346,65,4,15,1,1125,yesterday,t,12,31,61,151,158,88,9,9,9,9,10,9,40,5.65
20737638,28789055,Saint Kilda,Port Phillip,Saint Kilda,VIC,3182,-37.86499063,144.9840327,Apartment,Entire home/apt,4,1,2,150,,,150,45,1,0,1,1125,a week ago,t,13,43,73,163,85,92,10,9,10,10,9,9,9,5.63
20108119,51784844,South Yarra,Stonnington,South Yarra,VIC,3141,-37.83673485,144.9928867,Apartment,Entire home/apt,4,2,2,100,,,0,80,2,15,1,1125,today,t,18,42,72,347,91,96,10,10,10,10,10,10,12,5.63
29187790,158144181,Docklands,Melbourne,Docklands,VIC,3008,-37.82168186,144.9423283,Apartment,Entire home/apt,5,2,3,127,,,350,85,4,35,1,1125,2 days ago,t,13,23,53,53,6,93,10,10,10,10,10,10,5,5.62
22471656,124892041,Saint Kilda,Port Phillip,Saint Kilda,VIC,3182,-37.86894093,144.9859141,Apartment,Entire home/apt,2,1,1,98,,,250,63,1,0,1,1125,3 days ago,t,0,11,26,288,62,93,10,9,9,9,10,9,1,5.62
22898571,158100659,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81532464,144.9552065,Apartment,Entire home/apt,13,2,9,127,,,200,79,4,25,1,1125,today,t,8,19,40,123,59,98,10,10,10,10,10,10,13,5.6
19583118,8530753,Melbourne,Melbourne,Melbourne,VIC,3000,-37.82140669,144.9558537,Apartment,Entire home/apt,4,1,2,114,,,199,79,3,14,1,1124,today,t,27,57,87,357,97,94,10,9,10,10,10,10,98,5.6
21541316,156596380,VIC,Melton,,VIC,,-37.58409571,144.6248018,House,Entire home/apt,4,2,2,150,,,0,0,2,15,1,1125,a week ago,t,14,43,73,231,73,100,10,10,10,10,10,10,1,5.59
11381566,32316995,Melbourne,Melbourne,Melbourne,VIC,3000,-37.80994611,144.9566845,Apartment,Entire home/apt,3,1,2,109,,,250,54,2,15,1,1125,today,t,4,17,47,133,188,97,10,10,10,10,10,10,10,5.59
19040254,107243011,Melbourne,Melbourne,Melbourne,VIC,3004,-37.81651073,144.9544263,Apartment,Entire home/apt,6,2,4,145,,,350,60,1,0,1,365,2 days ago,t,4,11,37,124,99,93,9,9,10,9,10,10,7,5.57
21290848,8530753,Melbourne,Melbourne,Melbourne,VIC,3000,-37.8141071,144.9544601,Apartment,Entire home/apt,4,1,2,119,,,199,69,3,14,1,1124,today,t,23,49,76,342,78,91,9,9,9,9,10,9,98,5.57
16351375,81188764,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81662535,144.9528295,Apartment,Private room,2,1,1,69,,,135,20,1,12,1,1125,2 weeks ago,t,7,21,51,76,133,92,10,9,10,10,10,9,10,5.56
9317887,3916277,Southbank,Melbourne,Southbank,VIC,3006,-37.82310979,144.9638466,Apartment,Entire home/apt,6,2,4,199,,,800,100,4,25,1,1125,a week ago,t,7,18,40,311,208,98,10,10,10,10,10,10,3,5.56
8999604,44696362,Melbourne,Melbourne,Melbourne,VIC,3000,-37.80983771,144.9630284,Apartment,Entire home/apt,4,1,2,102,800,3000,280,50,2,18,1,1125,today,t,19,40,70,160,210,92,10,9,10,10,10,9,5,5.55
13240116,47941288,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81635731,144.9669507,Apartment,Entire home/apt,6,2,4,100,,,200,95,3,15,1,1125,a week ago,t,1,12,23,241,152,95,10,10,9,10,10,10,1,5.55
19256711,134844697,Melbourne,Melbourne,Melbourne,VIC,3004,-37.81720761,144.9559843,Apartment,Entire home/apt,5,2,2,165,,,450,89,1,0,1,1125,5 days ago,t,11,20,35,101,96,98,10,10,10,10,10,10,3,5.54
15908124,44164045,South Yarra,Stonnington,South Yarra,VIC,3141,-37.84044444,144.9943831,Apartment,Entire home/apt,2,1,1,108,,,150,80,2,30,1,1125,2 days ago,t,11,23,32,165,115,98,10,10,10,10,10,10,1,5.54
14672741,8530753,Melbourne,Melbourne,Melbourne,VIC,3000,-37.816636,144.9539579,Apartment,Entire home/apt,4,1,2,114,,,199,79,3,14,1,1124,today,t,21,45,75,350,151,95,10,10,10,10,10,9,98,5.53
24485500,173954202,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81769814,144.9525491,Apartment,Entire home/apt,4,1,2,98,,,0,35,2,15,2,1125,3 weeks ago,t,3,7,11,73,40,96,10,10,10,10,10,10,2,5.53
27715132,124547456,Pakenham,Cardinia,Pakenham,VIC,3810,-38.07609338,145.4735115,House,Private room,2,2,2,55,,,,,1,7,1,1,4 days ago,t,29,59,89,364,19,99,9,10,9,9,9,9,1,5.53
